id,date,content_1st160chars,os,topic,email_provider,antivirus,userchrome,tags,created
1410041,2023-04-05,"Po odeslání zprávy se objevují hlášky, co je špatně? Dobrý den. Win 7, Thunderbird (THB) verse 78.14.0 ( 32bitů).  Stav po úplné reinstalaci OS a přenesení THB ",🪟;Win 7;os:win7,🛠;download-and-install;t:download_and_install,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,download-and-install_1;,2023-04-05 01:14:15 -0700
1410043,2023-04-05,"Caldav sync to Axigen Tasks and Calendar Hi, We use Thunderbird in our office and have an Axigen mail server which has worked great for the past 6 years. Our us",❓;;os:unknown,📅;calendar;t:calendar,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,calendar;,2023-04-05 01:34:08 -0700
1410044,2023-04-05,"Thunderbird (102.9.1) freezes after compacting inbox folder!! Hi! I am using Thunderbird in my PC since 2018. I have 3 accounts connected to it, a Yahoo account",❓;;os:unknown,🚧;fix-problems;t:fix_problems,📮;Gmail;m:gmail,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-04-05 02:10:09 -0700
1410052,2023-04-05,Acces to old mails Hi Someone please help. I was running Thunderbird ver. 38.x.x on my Win 7 PC. All was good and never had any problems. Recently I made the mi,🪟;Win 7;os:win7,🛠;download-and-install;t:download_and_install,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,download-and-install_1;,2023-04-05 04:34:40 -0700
1410055,2023-04-05,Thunderbird Icon in Taskbar I recently installed T'Bird in a new SSD and the typical Icon in the Taskbar is not shown.  I have a rectangular box with the top ri,❓;;os:unknown,🛠;download-and-install;t:download_and_install,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,download-and-install_1;,2023-04-05 05:14:59 -0700
1410056,2023-04-05,"Přídání účtu na další zařízení + obnova přihlašovacího jména Dobrý den, potřebuji poradit ohledně přidání existujcího emailového účtu na další počítač. Jedná se",❓;;os:unknown,🛠;download-and-install;t:download_and_install,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,download-and-install_1;,2023-04-05 05:15:37 -0700
1410060,2023-04-05,How can I increase my storage quota in Thunderbird inbox.  I have used 91% of 250MB for 51 massages! How can I increase my storage quota in Thunderbird inbox.  ,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-04-05 06:25:00 -0700
1410061,2023-04-05,"Thunderbird 102.9.1 Crashing [@ CallHookWithSEH ] when I type anything on the keyboard. (Windows 10) Greetings, I can navigate with the mouse and input text via",🪟;Windows 10;os:win10,🚧;fix-problems;t:fix_problems,💌;Outlook;m:microsoftemail,🇩;Defender;av:defender,❓;;uc:unknown,fix-problems;,2023-04-05 06:37:40 -0700
1410062,2023-04-05,Sending and receiving emails in Thunderbird works only once or twice a day The two email accounts in the house were unable to send or receive email in Thunderbi,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-04-05 06:55:35 -0700
1410063,2023-04-05,Thunderbird issues an error message and incoming emails have stopped. Message:  Error with account abc@def.com.  Sending of user name did not succeed.  Mail ser,❓;;os:unknown,🚧;fix-problems;t:fix_problems,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-04-05 06:56:52 -0700
1410067,2023-04-05,List that is made I don't know how to add a contact to a list can you help me? ,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-04-05 07:39:42 -0700
1410071,2023-04-05,"Email text formatting problem Hello, I am in the process of switching from Outlook the Thunderbird, and I have run into a frustrating issue with text formatting",❓;;os:unknown,👽;other;t:other,💌;Outlook;m:microsoftemail,❓;;av:unknown,❓;;uc:unknown,other;,2023-04-05 08:06:30 -0700
1410072,2023-04-05,Come Recuperare Mail inviate prima del 2020 Come Recuperare Mail inviate prima del 2020 ,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-04-05 08:15:43 -0700
1410073,2023-04-05,"Bought a new HP PC, installed Thunderbird and now sending emails times out I've verified that my email settings are correct...with 3 different Spectrum support ",❓;;os:unknown,👽;other;t:other,💌;Spectrum;m:microsoftemail,❓;;av:unknown,❓;;uc:unknown,other;,2023-04-05 08:24:10 -0700
1410074,2023-04-05,"Thunderbird mail I need help finding a repair person who makes house calls in the Denver, CO area.  I am having problems with Thunderbird mail, smtp, passwords ",🪟;windows-10;os:win10,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,desktop;other;windows-10;,2023-04-05 08:46:25 -0700
1410078,2023-04-05,"Turn off SPAM filter, now and forever, 100% of the time, never send email to spam I have unchecked ""Enable adaptive junk mail controls for this account"" on the ",❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-04-05 09:38:01 -0700
1410079,2023-04-05,"missing email files Hi. When I migrated everything from an old Mac to a new one, with the help of an Apple technician, my email account was included. Oddly, not",❓;;os:unknown,🛠;download-and-install;t:download_and_install,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,download-and-install_1;,2023-04-05 09:38:56 -0700
1410082,2023-04-05,Open messages in a New Window instruction do not with with the current version Open messages in a New Window instruction do not work with with the current versi,❓;;os:unknown,🔩;customize;t:customize,💌;Outlook;m:microsoftemail,❓;;av:unknown,❓;;uc:unknown,customize;,2023-04-05 09:49:42 -0700
1410084,2023-04-05,Print hangs Print Hangs    I am unable to print emails. It just hangs while preparing to print. I am using Version  	112.0b6  Build ID 20230403172206 and Window,🪟;Windows 7;os:win7,🚧;fix-problems;t:fix_problems,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-04-05 09:57:48 -0700
1410086,2023-04-05,"Thunderbird deleted messages from Inbox I use Comcast/Xfinity for my ISP...Thunderbird as my service.  Over the last month or so, regular emails from trusted co",❓;;os:unknown,🚧;fix-problems;t:fix_problems,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-04-05 10:21:06 -0700
1410091,2023-04-05,"Receiving Multiple / Duplicate Messages!  Approaching 100,000 unread Messages!!! I am receiving so many many messages, it is slowing my system dramatically, esp",❓;;os:unknown,🚧;fix-problems;t:fix_problems,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-04-05 11:11:07 -0700
1410096,2023-04-05,Mail contact list larger on My contacts side  bar  the names are quite  small and  are difficult to read and also very light. How do  i get them bigger and  dar,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-04-05 11:58:23 -0700
1410098,2023-04-05,Can't get my local folders to load into my Hotmail account using Thunderbird.  Am using Ubuntu 22.04. Can't get my local folders to load into my Hotmail account,🐧;Ubuntu;os:linux,🚧;fix-problems;t:fix_problems,💌;Hotmail;m:microsoftemail,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-04-05 12:15:13 -0700
1410100,2023-04-05,"two installations of thunderbord I have three email accounts. One comes to desktop by Tbird, one by Mailbird (shortly to be uninstalled) and one by .... well, i",❓;;os:unknown,👽;other;t:other,💌;Outlook;m:microsoftemail,❓;;av:unknown,❓;;uc:unknown,other;,2023-04-05 12:29:17 -0700
1410106,2023-04-05,Ghost email address I regularly receive a message that an email I have sent cannot be delivered. Problem is I didn't send that email and the recipient is not in,❓;;os:unknown,🚧;fix-problems;t:fix_problems,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-04-05 14:51:23 -0700
1410107,2023-04-05,"Thunderbird 112 doesn't show unread and total email counts in status bar. Hello, Recently I have upgraded from Thunderbird 102 to 112, and I noticed that the un",❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;tbbetasn;,2023-04-05 15:02:17 -0700
1410109,2023-04-05,"E-MAIL FROM COMCAST .... TEMPORARILY BLACKLISTED IP ADDRESS,,,,,TRY AGAIN HOW CAN I RESOLVE THE ISSUE IN USING THUNDERBIRD TO PULL E-MAILS FROM COMCAST AND NOT ",❓;;os:unknown,👽;other;t:other,💌;Outlook;m:microsoftemail,❓;;av:unknown,❓;;uc:unknown,other;,2023-04-05 15:15:28 -0700
1410111,2023-04-05,"Why can't I change the ""Start Time"" and ""Due Date"" on a new task?!? Hey all - This is an issue I've had for awhile now, mostly pertaining to Calendar events, bu",❓;;os:unknown,🚧;fix-problems;t:fix_problems,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-04-05 15:41:43 -0700
1410121,2023-04-06,"Can't delete messages, they just keep popping back up in my inbox? Hey all.  I've recently noticed a phenomenon with TB in that when I'm going thru my inbox, wh",❓;;os:unknown,🚧;fix-problems;t:fix_problems,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-04-05 19:12:29 -0700
1410122,2023-04-06,"thunderbird I would like to do two things: 1-clear all entries in calendar (past, present and repeating ones) for a clean slate 2-stop and prevent the calendar ",❓;;os:unknown,📅;calendar;t:calendar,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,calendar;,2023-04-05 19:42:41 -0700
1410128,2023-04-06,"Move Thunderbird Supernova Bar, below email ""tabs"" Afternoon Folks,  I was wondering if the ability to move the new supernova bar below the email tabs (and menu",❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-04-05 22:21:13 -0700
1410133,2023-04-06,"Mancato invio da Thunderbird indirizzo info@..... a indirizzi gmail Buongiorno,  da diverse settimane ogni volta che mando una mail dal mio indirizzo info@.....",❓;;os:unknown,🚧;fix-problems;t:fix_problems,📮;gmail;m:gmail,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-04-06 00:00:13 -0700
1410134,2023-04-06,"Saved incomplete attachments from bigger emails Hello, I've just received an email with two attachments: a 28kB PNG and a 18MB ZIP. I can double-click and show ",🐧;Linux;os:linux,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-04-06 00:36:33 -0700
1410138,2023-04-06,"Close message window/tab on move or delete Hi, I am having problem with close message window/tab on move or delete function. I selected it in general setting, c",❓;;os:unknown,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;,2023-04-06 02:06:24 -0700
1410139,2023-04-06,"non riesco a settare un account email esistente Buon giorno, non riesco a installare in Thunderbird un account di posta esistente pur mettendo i dati corretti. ",❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-04-06 03:03:50 -0700
1410140,2023-04-06,Green arrow in upper right corner What is the meaning of the up-heading arrow in the green circle in the right upper corner of the Thunderbird Inbox Tab? Is a b,❓;;os:unknown,🔩;customize;t:customize,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,customize;,2023-04-06 03:14:03 -0700
1410141,2023-04-06,"Thunderbird: Wrong Info in Original Message Header When I reply (or reply all) to a message in Thunderbird, the Original Message header information (ie subject,",❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-04-06 03:23:38 -0700
1410142,2023-04-06,Issue with Thunderbird: Account seems blocked for spam reasons My account in Thunderbird seems blocked for spam reasons. It does not let me sens email to some c,❓;;os:unknown,🔏;privacy-and-security;t:privacy_and_security,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,privacy-and-security_1;,2023-04-06 03:33:06 -0700
1410143,2023-04-06,"Thunderbird keeps re-downloading inbox files When I open Thunderbird all the inbox files are re-downloaded. I use Windows 10, have an IMAP server and the hard d",🪟;Windows 10;os:win10,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-04-06 03:33:27 -0700
1410147,2023-04-06,"récupéreration messages et carnet d' adresse Bonjour, Lors de mises à jour ou de réinitialisations Microsoft supprime Thunderbird  de  mon pc (windows 10). Hier",🪟;windows 10;os:win10,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-04-06 05:44:52 -0700
1410159,2023-04-06,"TBird 112.0b7 issues Hi all, 2 main control issues.  Where did the DELETE button go on this latest series of release?   Now on 0b7, the Flame icon used to mark ",❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;tbbetasn;,2023-04-06 08:26:43 -0700
1410160,2023-04-06,Caldav does not seem to exist in my thunderbird Its just not there as an option.  All the tutorials I see say to select caldav...  Its just not there.  I enter ,❓;;os:unknown,📅;calendar;t:calendar,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,calendar;,2023-04-06 08:27:15 -0700
1410162,2023-04-06,I bring 5 Gmail accounts into Thunderbird. One account does not remove emails that I delete. They show in the trash I have 5 different Gmail email groups in my ,❓;;os:unknown,👽;other;t:other,📮;Gmail;m:gmail,❓;;av:unknown,❓;;uc:unknown,other;,2023-04-06 08:41:47 -0700
1410165,2023-04-06,"Lost ability to ""Send"" messages; lost the ""Sent"" folder I use Thunderbird 102.9.1 (32-bit). On afternoon of March 30, 2023, I lost the ability to ""Send"" message",🪟;Windows 10;os:win10,👽;other;t:other,💌;Spectrum;m:microsoftemail,🇲;Malwarebytes;av:malwarebytes,❓;;uc:unknown,other;,2023-04-06 09:01:31 -0700
1410166,2023-04-06,Timezones update for America/Mexico Last year the government in Mexico eliminated the daylight saving time so different providers had to update their timezones ,❓;;os:unknown,🚧;fix-problems;t:fix_problems,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,fix-problems;bug1826146;,2023-04-06 09:15:43 -0700
1410172,2023-04-06,"Imap extremely slow Bringing folder up to date Running 10.9.1 32bit All of a sudden it takes forever to sync folders. Basically ""Bringing folder up to date"", ne",❓;;os:unknown,🚧;fix-problems;t:fix_problems,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-04-06 11:14:37 -0700
1410176,2023-04-06,"Cannot delete old email address, was collected several TB versions back I have an address in Thunderbird that I collected but need to get rid of. I continue to ",❓;;os:unknown,🚧;fix-problems;t:fix_problems,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-04-06 11:43:19 -0700
1410178,2023-04-06,"No paso de ""Comprobando la contraseña"" Hola Descargue ayer la última versión de Thunderbird. Al introducir correos de mi empresa, no pasa de ""comprobando la con",❓;;os:unknown,🔏;privacy-and-security;t:privacy_and_security,📮;Gmail;m:gmail,❓;;av:unknown,❓;;uc:unknown,privacy-and-security_1;needsinfo;,2023-04-06 12:33:18 -0700
1410179,2023-04-06,"Inbox invisible messages Dears Internauts Only in one of my email accounts do the messages come in but they remain invisible, as shown in the image. I already r",❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-04-06 12:34:47 -0700
1410188,2023-04-06,"VISUALIZAR ADJUNTOS ANTES DE ENVIAR [https://support.mozilla.org/en-US/que.../1356870]  Buenas, estuve teniendo el mismo problema que el anterior tema, como est",❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-04-06 13:39:34 -0700
