id,created,updated,title,content,tags,product,topic,locale,answers,creator,link
1418149,2023-07-12 06:54:16 -0700,2023-07-12 06:54:16 -0700,Missing emails,"<p>For the last month, I have some emails that show up in the sys tray ti let me know I've received them, but they don't show up in my in box, or they show up in my in box, then disappear.  Some will contain an attachment that I then download and save to documents ( CE certificates-sent from my iPhone to myself), then it disappears.  Sometimes I try to copy it to another folder, but it may not show up in that folder or in the inbox. </p><p>I've changed nothing and have been using Thunderbird for the last decade. TIA </p>",other;,thunderbird,other,en-US,,doxmail,https://support.mozilla.org/questions/1418149
1418150,2023-07-12 06:54:38 -0700,2023-07-12 06:54:38 -0700,Compact folders appears every hour or so for the same storage amt  317 meg,<p>Thunderbird current release:  Compact folders appears every hour or so for the same storage amt  317 meg </p>,other;,thunderbird,other,en-US,,DonInfoSys,https://support.mozilla.org/questions/1418150
1418152,2023-07-12 06:59:57 -0700,2023-07-13 10:59:12 -0700,Can I try out v115 (macOS) parallel to my installed v102?,"<p>I want to try out v115, but I'm quite sure it doesn't support the themes/plugins I'm used to (Darko, Mailbox Alert, Manually sort folders, tbkeys-lite). </p><p>Before I download and try v115, are there any things I need to perform so that it doesn't overwrite v102 to work alongside, until I know the new version suits my needs? </p><p>I couldn't find anything on this ""try out"", but I suppose it should be possible - you may want to add this to the blog post because I bet many people want to see it in action but are afraid to make their currently stable mail workflow break. </p>",download-and-install_1;tb115;,thunderbird,download-install-and-migration,en-US,1590096;1590100;1590143;1590262;1590353;,supergarv,https://support.mozilla.org/questions/1418152
1418155,2023-07-12 07:15:23 -0700,2023-07-13 21:04:25 -0700,"Thunderbird on Windows 10 - Changed location of Profile, profiles.ini & installs.ini now does not compact folders","<p>3 weeks ago my Thunderbird email client running on a Windows 10 laptop stated that it couldn't compact my email folders, because there was not enough space.  It told me to delete emails for it to be able to compact. It had been set to advise me every time it had more than 10Mb to compact and up till then, it had always compacted successfully. So I deleted 100Mb of emails, yet it still told me that it needed me to delete more emails. The Profile folder was located in its own 10GB partition.  So I checked the partition and found that it had less than 100MB of space left.  So I copied the Profile folder into another 30GB partition and within Thunderbird, I changed the location of the four email local directories by typing the new location address in each of the Server Settings - Message Storage - Local Directory folder.  I very soon noticed that I also had to change the address of the Profiles folder in the Profiles.ini and installs.ini folder.  So I changed that manually.  When I opened Thunderbird it appeared to open without any problems.  My emails appear to be intact.  I haven't noticed any missing or corrupted emails.  The email structure e.g. sub folders, appear to be all there and correct, but it is not asking for the emails to be compacted. Under General Settings, the original setting is still set i.e. inform when more that 10MB and ask every time before compacting.  The old Profiles address is not accessible to Thunderbird any more, although I can still access it and am keeping it as a backup.  When I choose an email folder to compact, nothing happens.  I have tried the Repair Folder dropdown for the main INBOX folder but nothing happened.  I did notice that once all the Profile addresses were changed, Thunderbird automatically started to and completed re-indexing all the folders/files.  What do I have to do to get Thunderbird to compact the email folders again, best regards Ian </p>",fix-problems;,thunderbird,fix-slowness-crashing-error-messages-and-other-problems,en-US,1590478;,ian.mack,https://support.mozilla.org/questions/1418155
1418156,2023-07-12 07:24:14 -0700,2023-07-14 14:25:28 -0700,version 115,"<p>i have version 115. this is what i expected and its still not possible to adjust&nbsp;: 1. I only need one address book instead of these three:1.all addresses,2.personal ,3.?collected I don't like/wish  having this group of 3. Can I install to have just one book? 2.i close tb with opened items. when i open tb these items are still opened. can i install this way: tb opens without these items and goes directly to inbox? 3.I can not  drag down from an opened mail - customize toolbars- items that I see in general such as  archiving ,unwanted,&nbsp;? all reply ...Why not? regards </p>",download-and-install_1;troubleshootingdetailsmissing;tb115;,thunderbird,download-install-and-migration,en-US,1590218;1590258;1590386;1590590;1590615;,s.a.dzwonek,https://support.mozilla.org/questions/1418156
1418157,2023-07-12 07:31:07 -0700,2023-07-12 21:18:10 -0700,Thunderbird V115.0,"<p>New Thunderbird Version 115.0 Every time Thunderbird checks for new messages, there is a popup relating to ""login to my hotmail account"". There is no prompt for an actual password as it is saved in the profile settings. The popup stays on screen for 3 seconds and is very annoying. This never happened with any of the previous versions.  It also happens when I click ""Get Messages"", and it doesn't matter which one of my many inboxes has the focus. Image attached. </p>",other;tbmsoauth2;,thunderbird,other,en-US,1590138;1590209;1590211;1590220;1590234;,fharris,https://support.mozilla.org/questions/1418157
1418159,2023-07-12 07:42:05 -0700,2023-07-13 20:55:20 -0700,MS Outlook Authentication Method IN/OUT for Thunderbird Summer 2023,"<p>Hi All, </p><p>Our team has been having a TERRIBLE time keeping up with all of the Authentication Method changes when setting up Outlook/Office365 Accounts in Thunderbird, specifically Incoming and outgoing security method. </p><p>It was previously just 'Normal Password', then changed to '0Auth2', but now NEITHER of those methods are available for us to designate.. </p><p>Any ideas as to what the newest updated Outlook Method/Protocol is? Options are Kerberos/GSSAPI and NTLM, as 'Normal' and Encrypted are not pulling info.. Attached is a snap of what is available. </p><p>Thanks in Advance, Cool Kids&nbsp;:) -BG </p>",privacy-and-security_1;,thunderbird,privacy-and-security-settings,en-US,1590477;,gewirtb,https://support.mozilla.org/questions/1418159
1418163,2023-07-12 08:14:26 -0700,2023-07-12 09:22:14 -0700,Versione 115.0 (64 bit),"<p>Salve, ho appena installato la versione 115.0 (64 bit) nel mio MacBook Pro con MacOS Ventura 13.4.1. </p><p>Il problema è che nella scheda ""Posta in arrivo"" non c'è nulla. Neanche compare il nome sull'etichetta. </p><p>Chiudere e riaprire l'app non cambia la situazione. </p><p>Visto che non posso rimanere senza accesso alla mail, in attesa di una risoluzione, c'è modo di scaricare la vecchia versione (che funzionava perfettamente)? </p><p>Grazie mille in anticipo </p>",fix-problems;,thunderbird,fix-slowness-crashing-error-messages-and-other-problems,it,1590109;1590112;1590119;1590122;,bertofa,https://support.mozilla.org/questions/1418163
1418164,2023-07-12 08:15:43 -0700,2023-07-13 11:19:14 -0700,Install 115,<p>I have downloaded v115.  How do I install it?  Will it overwrite v102 or install by itself?  Do I need to do anything after I install it? </p>,download-and-install_1;tb115;,thunderbird,download-install-and-migration,en-US,1590115;1590125;1590313;1590314;1590318;1590354;1590365;,JerryC1958,https://support.mozilla.org/questions/1418164
1418166,2023-07-12 08:25:05 -0700,2023-07-13 03:56:00 -0700,Import Gmail without any Labels,<p><strong>bold text</strong> I want to try the new Thunderbird with my Gmail account and would like to import my gmail without importing Labels. Is this possible? </p>,download-and-install_1;,thunderbird,download-install-and-migration,en-US,1590128;1590267;1590272;,cwharts,https://support.mozilla.org/questions/1418166
1418167,2023-07-12 08:51:56 -0700,2023-07-12 08:51:56 -0700,update to 102.13.0 wiped everything out,"<p>Yesterday I updated to Thunderbird v. 102.13.0. This morning, when I launched it, absolutely nothing was in it. I had 4 accounts set up. Two have been inactive but I wanted to retain those emails and folders. My primary account (an Outlook one) was easy enough to re-connect, though all of my address books and saved addresses have been lost. The fourth account will probably be lost forever as I can no longer access it. </p><p>How could this have happened? Is everything definitely lost forever? I have been using Thunderbird for decades and nothing like this has ever happened to me. </p>",other;dataloss;troubleshootingdetailsmissing;,thunderbird,other,en-US,,hollisthomases,https://support.mozilla.org/questions/1418167
1418171,2023-07-12 09:19:40 -0700,2023-07-13 10:30:21 -0700,"Inbox Message Header List - Can Font, Spacing, Color be Customized?","<p>I'd like the list of messages in a stronger font, with less white space. And distinguishing unread messages by color instead of bold. </p><p>Can any of that be configured? </p><p>I'm a Thunderbird newbie, moving from Agent where the inbox displayed twice as many message headers in the same space, but was more readable because all messages were in a bold font but the unread messages were in red. </p>",customize;userchromecss;unsupporteduserchromecss;,thunderbird,customize-controls-options-and-add-ons,en-US,1590346;,Toolworker,https://support.mozilla.org/questions/1418171
1418174,2023-07-12 09:40:09 -0700,2023-07-15 03:28:34 -0700,Search Results,"<p>Thunderbird 102.13.0  I enter (the first part of) an e-mail address in the search bar, and select the address I am interested in from the drop down - this opens a ""results"" tab that shows me the first 10 of however many results. I click on ""show results as a list"" and get a list which shows only 8 results - only 2 of which are in the original list of 10... If I go back to the original results tab and select one of the messages that is not in the ""show results as a list"", rather than opening the mail I get an ""empty"" page showing no mails at the top  and the ""welcome to Thunderbird"" page where the mail should be. If I scroll back in my Inbox to the mail in question, I can successfully open it from there, so the mail itself is not missing... </p>",other;,thunderbird,other,en-US,1590475;1590680;,tim193,https://support.mozilla.org/questions/1418174
